inc_before_tax,mt_net_tax_liab_dol_chg_single,mt_net_tax_liab_dol_chg_mar0kids,mt_net_tax_liab_dol_chg_hoh2kids,mt_net_tax_liab_dol_chg_mar2kids
176060.0,-1035.8203,-839.2197,-943.25,-801.2803
176080.0,-1035.96,-839.36035,-943.38965,-801.4199
176100.0,-1036.1006,-839.5,-943.5303,-801.5596
176120.0,-1036.2402,-839.63965,-943.6699,-801.7002
176140.0,-1036.3799,-839.7803,-943.8096,-801.83984
176160.0,-1036.5205,-839.9199,-943.9502,-801.98
176180.0,-1036.6602,-840.0596,-944.08984,-802.1206
176200.0,-1036.7998,-840.2002,-944.23,-802.26025
176220.0,-1036.9404,-840.33984,-944.3706,-802.3999
176240.0,-1037.0801,-840.48,-944.51025,-802.5405
176260.0,-1037.2197,-840.6206,-944.6499,-802.6802
176280.0,-1037.3604,-840.76025,-944.7905,-802.8198
176300.0,-1037.5,-840.8999,-944.9302,-802.9595
176320.0,-1037.6396,-841.0405,-945.0698,-803.1001
176340.0,-1037.7803,-841.1802,-945.2095,-803.23975
176360.0,-1037.9199,-841.3198,-945.3501,-803.3794
176380.0,-1038.0596,-841.4595,-945.48975,-803.52
176400.0,-1038.2002,-841.6001,-945.6294,-803.66016
176420.0,-1038.3398,-841.73975,-945.77,-803.7998
176440.0,-1038.4795,-841.8794,-945.91016,-803.9404
176460.0,-1038.6201,-842.02,-946.0498,-804.0801
176480.0,-1038.7598,-842.16016,-946.1904,-804.2197
176500.0,-1038.8994,-842.2998,-946.3301,-804.36035
176520.0,-1039.04,-842.4404,-946.4697,-804.5
176540.0,-1039.1797,-842.5801,-946.61035,-804.63965
176560.0,-1039.3203,-842.7197,-946.75,-804.7803
176580.0,-1039.46,-842.86035,-946.88965,-804.9199
176600.0,-1039.6006,-843.0,-947.0303,-805.0596
176620.0,-1039.7402,-843.13965,-947.1699,-805.2002
176640.0,-1039.8799,-843.2803,-947.3096,-805.33984
176660.0,-1040.0205,-843.4199,-947.4502,-805.48
176680.0,-1040.1602,-843.5596,-947.58984,-805.6206
176700.0,-1040.2998,-843.7002,-947.73,-805.76025
176720.0,-1040.4404,-843.83984,-947.8706,-805.8999
176740.0,-1040.5801,-843.98,-948.01025,-806.0405
176760.0,-1040.7197,-844.1206,-948.1499,-806.1802
176780.0,-1040.8604,-844.26025,-948.2905,-806.3198
176800.0,-1041.0,-844.3999,-948.4302,-806.4595
176820.0,-1041.1396,-844.5405,-948.5698,-806.6001
176840.0,-1041.2803,-844.6802,-948.7095,-806.73975
176860.0,-1041.4199,-844.8198,-948.8501,-806.8794
176880.0,-1041.5596,-844.9595,-948.98975,-807.02
176900.0,-1041.7002,-845.1001,-949.1294,-807.16016
176920.0,-1041.8398,-845.23975,-949.27,-807.2998
176940.0,-1041.9795,-845.3794,-949.41016,-807.4404
176960.0,-1042.1201,-845.52,-949.5498,-807.5801
176980.0,-1042.2598,-845.66016,-949.6904,-807.7197
177000.0,-1042.3994,-845.7998,-949.8301,-807.86035
177020.0,-1042.54,-845.9404,-949.9697,-808.0
177040.0,-1042.6797,-846.0801,-950.11035,-808.13965
177060.0,-1042.8203,-846.2197,-950.25,-808.2803
177080.0,-1042.96,-846.36035,-950.38965,-808.4199
177100.0,-1043.1006,-846.5,-950.5303,-808.5596
177120.0,-1043.2402,-846.63965,-950.6699,-808.7002
177140.0,-1043.3799,-846.7803,-950.8096,-808.83984
177160.0,-1043.5205,-846.9199,-950.9502,-808.98
177180.0,-1043.6602,-847.0596,-951.08984,-809.1206
177200.0,-1043.7998,-847.2002,-951.23,-809.26025
177220.0,-1043.9404,-847.33984,-951.3706,-809.3999
177240.0,-1044.0801,-847.4795,-951.51025,-809.5405
177260.0,-1044.2197,-847.6201,-951.6499,-809.6802
177280.0,-1044.3604,-847.75977,-951.7905,-809.8198
177300.0,-1044.5,-847.8994,-951.9302,-809.9595
177320.0,-1044.6396,-848.04004,-952.0698,-810.1001
177340.0,-1044.7803,-848.1797,-952.2095,-810.23975
177360.0,-1044.9199,-848.3203,-952.3501,-810.3794
177380.0,-1045.0596,-848.45996,-952.48975,-810.52
177400.0,-1045.2002,-848.6006,-952.6294,-810.66016
177420.0,-1045.3398,-848.74023,-952.77,-810.7998
177440.0,-1045.4795,-848.8799,-952.91016,-810.9404
177460.0,-1045.6201,-849.0205,-953.0498,-811.0801
177480.0,-1045.7598,-849.16016,-953.1904,-811.2197
177500.0,-1045.8994,-849.2998,-953.3301,-811.36035
177520.0,-1046.04,-849.4404,-953.4697,-811.5
177540.0,-1046.1797,-849.5801,-953.61035,-811.63965
177560.0,-1046.3203,-849.7197,-953.75,-811.7803
177580.0,-1046.46,-849.86035,-953.88965,-811.9199
177600.0,-1046.6006,-850.0,-954.0303,-812.0596
177620.0,-1046.7402,-850.13965,-954.1699,-812.2002
177640.0,-1046.8799,-850.2803,-954.3096,-812.33984
177660.0,-1047.0205,-850.4199,-954.4502,-812.48
177680.0,-1047.1602,-850.5596,-954.58984,-812.6206
177700.0,-1047.2998,-850.7002,-954.73,-812.76025
177720.0,-1047.4404,-850.83984,-954.8706,-812.8999
177740.0,-1047.5801,-850.9795,-955.01025,-813.0405
177760.0,-1047.7197,-851.1201,-955.1499,-813.1802
177780.0,-1047.8604,-851.25977,-955.2905,-813.3198
177800.0,-1048.0,-851.3994,-955.4302,-813.4595
177820.0,-1048.1396,-851.54004,-955.5698,-813.6001
177840.0,-1048.2803,-851.6797,-955.7095,-813.73975
177860.0,-1048.4199,-851.8203,-955.8501,-813.8794
177880.0,-1048.5596,-851.95996,-955.98975,-814.02
177900.0,-1048.7002,-852.1006,-956.1294,-814.16016
177920.0,-1048.8398,-852.24023,-956.27,-814.2998
177940.0,-1048.9795,-852.3799,-956.41016,-814.4404
177960.0,-1049.1201,-852.5205,-956.5498,-814.5801
177980.0,-1049.2598,-852.66016,-956.6904,-814.7197
178000.0,-1049.3994,-852.7998,-956.8301,-814.86035
178020.0,-1049.54,-852.9404,-956.9697,-815.0
178040.0,-1049.6797,-853.0801,-957.11035,-815.13965
178060.0,-1049.8203,-853.2197,-957.25,-815.2803
178080.0,-1049.96,-853.36035,-957.38965,-815.4199
178100.0,-1050.1006,-853.5,-957.5303,-815.5596
178120.0,-1050.2402,-853.63965,-957.6699,-815.7002
178140.0,-1050.3799,-853.7803,-957.8096,-815.83984
178160.0,-1050.5205,-853.9199,-957.9502,-815.98
178180.0,-1050.6602,-854.0596,-958.08984,-816.1206
178200.0,-1050.7998,-854.2002,-958.23,-816.26025
178220.0,-1050.9404,-854.33984,-958.3706,-816.3999
178240.0,-1051.0801,-854.4795,-958.51025,-816.5405
178260.0,-1051.2197,-854.6201,-958.6499,-816.6802
178280.0,-1051.3604,-854.75977,-958.7905,-816.8198
178300.0,-1051.5,-854.8994,-958.9302,-816.9595
178320.0,-1051.6396,-855.04004,-959.0698,-817.1001
178340.0,-1051.7803,-855.1797,-959.2095,-817.23975
178360.0,-1051.9199,-855.3203,-959.3501,-817.3794
178380.0,-1052.0596,-855.45996,-959.48975,-817.52
178400.0,-1052.2002,-855.6006,-959.6294,-817.66016
178420.0,-1052.3398,-855.74023,-959.77,-817.7998
178440.0,-1052.4795,-855.8799,-959.91016,-817.9404
178460.0,-1052.6201,-856.0205,-960.0498,-818.0801
178480.0,-1052.7598,-856.16016,-960.1904,-818.2197
178500.0,-1052.8994,-856.2998,-960.3301,-818.36035
178520.0,-1053.04,-856.4404,-960.4697,-818.5
178540.0,-1053.1797,-856.5801,-960.61035,-818.63965
178560.0,-1053.3203,-856.7197,-960.75,-818.7803
178580.0,-1053.46,-856.86035,-960.88965,-818.9199
178600.0,-1053.6006,-857.0,-961.0303,-819.0596
178620.0,-1053.7402,-857.13965,-961.1699,-819.2002
178640.0,-1053.8799,-857.2803,-961.3096,-819.33984
178660.0,-1054.0205,-857.4199,-961.4502,-819.48
178680.0,-1054.1602,-857.5596,-961.58984,-819.6206
178700.0,-1054.2998,-857.7002,-961.73,-819.76025
178720.0,-1054.4404,-857.83984,-961.8706,-819.8999
178740.0,-1054.5801,-857.9795,-962.01025,-820.0405
178760.0,-1054.7197,-858.1201,-962.1499,-820.1802
178780.0,-1054.8604,-858.25977,-962.2905,-820.3198
178800.0,-1055.0,-858.3994,-962.4302,-820.4595
178820.0,-1055.1396,-858.54004,-962.5698,-820.6001
178840.0,-1055.2803,-858.6797,-962.7095,-820.73975
178860.0,-1055.4199,-858.8203,-962.8501,-820.8794
178880.0,-1055.5596,-858.95996,-962.98975,-821.02
178900.0,-1055.7002,-859.1006,-963.1294,-821.16016
178920.0,-1055.8398,-859.24023,-963.27,-821.2998
178940.0,-1055.9795,-859.3799,-963.41016,-821.4404
178960.0,-1056.1201,-859.5205,-963.5498,-821.5801
178980.0,-1056.2598,-859.66016,-963.6904,-821.7197
179000.0,-1056.3994,-859.7998,-963.8301,-821.86035
179020.0,-1056.54,-859.9404,-963.9697,-822.0
179040.0,-1056.6797,-860.0801,-964.11035,-822.13965
179060.0,-1056.8203,-860.2197,-964.25,-822.2803
179080.0,-1056.96,-860.36035,-964.38965,-822.4199
179100.0,-1057.1006,-860.5,-964.5303,-822.5596
179120.0,-1057.2402,-860.63965,-964.6699,-822.7002
179140.0,-1057.3799,-860.7803,-964.8096,-822.83984
179160.0,-1057.5205,-860.9199,-964.9502,-822.98
179180.0,-1057.6602,-861.0596,-965.08984,-823.1206
179200.0,-1057.7998,-861.2002,-965.23,-823.26025
179220.0,-1057.9404,-861.33984,-965.3706,-823.3999
179240.0,-1058.0801,-861.4795,-965.51025,-823.5405
179260.0,-1058.2197,-861.6201,-965.6499,-823.6802
179280.0,-1058.3604,-861.75977,-965.7905,-823.8198
179300.0,-1058.5,-861.8994,-965.9302,-823.9595
179320.0,-1058.6396,-862.04004,-966.0698,-824.1001
179340.0,-1058.7803,-862.1797,-966.2095,-824.23975
179360.0,-1058.9199,-862.3203,-966.3501,-824.3794
179380.0,-1059.0596,-862.45996,-966.48975,-824.52
179400.0,-1059.2002,-862.6006,-966.6294,-824.66016
179420.0,-1059.3398,-862.74023,-966.77,-824.7998
179440.0,-1059.4795,-862.8799,-966.91016,-824.9404
179460.0,-1059.6201,-863.0205,-967.0498,-825.0801
179480.0,-1059.7598,-863.16016,-967.1904,-825.2197
179500.0,-1059.8994,-863.2998,-967.3301,-825.36035
179520.0,-1060.04,-863.4404,-967.4697,-825.5
179540.0,-1060.1797,-863.5801,-967.61035,-825.63965
179560.0,-1060.3203,-863.7197,-967.75,-825.7803
179580.0,-1060.46,-863.86035,-967.88965,-825.9199
179600.0,-1060.6006,-864.0,-968.0303,-826.0596
179620.0,-1060.7402,-864.13965,-968.1699,-826.2002
179640.0,-1060.8799,-864.2803,-968.3096,-826.33984
179660.0,-1061.0205,-864.4199,-968.4502,-826.48
179680.0,-1061.1602,-864.5596,-968.58984,-826.6206
179700.0,-1061.2998,-864.7002,-968.73,-826.76025
179720.0,-1061.4404,-864.83984,-968.8706,-826.8999
179740.0,-1061.5801,-864.9795,-969.01025,-827.0405
179760.0,-1061.7197,-865.1201,-969.1499,-827.1802
179780.0,-1061.8604,-865.25977,-969.2905,-827.3198
179800.0,-1062.0,-865.3994,-969.4302,-827.4595
179820.0,-1062.1396,-865.54004,-969.5698,-827.6001
179840.0,-1062.2803,-865.6797,-969.7095,-827.73975
179860.0,-1062.4199,-865.8203,-969.8506,-827.8794
179880.0,-1062.5596,-865.95996,-969.99023,-828.02
179900.0,-1062.7002,-866.1006,-970.1299,-828.16016
179920.0,-1062.8398,-866.24023,-970.2705,-828.2998
179940.0,-1062.9795,-866.3799,-970.41016,-828.4404
179960.0,-1063.1201,-866.5205,-970.5498,-828.5801
179980.0,-1063.2598,-866.66016,-970.6904,-828.7197
180000.0,-1063.3994,-866.7998,-970.8301,-828.86035
180020.0,-1063.54,-866.9404,-970.9697,-829.0
180040.0,-1063.6797,-867.0801,-971.11035,-829.13965
180060.0,-1063.8203,-867.2197,-971.25,-829.2803
180080.0,-1063.96,-867.36035,-971.38965,-829.4199
180100.0,-1064.1006,-867.5,-971.5303,-829.5596
180120.0,-1064.2402,-867.63965,-971.6699,-829.7002
180140.0,-1064.3799,-867.7803,-971.8096,-829.83984
180160.0,-1064.5205,-867.9199,-971.9502,-829.98
180180.0,-1064.6602,-868.0596,-972.08984,-830.1206
180200.0,-1064.7998,-868.2002,-972.2295,-830.26025
180220.0,-1064.9404,-868.33984,-972.3701,-830.3999
180240.0,-1065.0801,-868.4795,-972.50977,-830.5405
180260.0,-1065.2197,-868.6201,-972.6494,-830.6802
180280.0,-1065.3604,-868.75977,-972.79004,-830.8198
180300.0,-1065.5,-868.8994,-972.9297,-830.9595
180320.0,-1065.6396,-869.04004,-973.0703,-831.1001
180340.0,-1065.7803,-869.1797,-973.20996,-831.23975
180360.0,-1065.9199,-869.3203,-973.3506,-831.3794
180380.0,-1066.0596,-869.45996,-973.49023,-831.52
180400.0,-1066.2002,-869.6006,-973.6299,-831.66016
180420.0,-1066.3398,-869.74023,-973.7705,-831.7998
180440.0,-1066.4795,-869.8799,-973.91016,-831.9404
180460.0,-1066.6201,-870.0205,-974.0498,-832.0801
180480.0,-1066.7598,-870.16016,-974.1904,-832.2197
180500.0,-1066.8994,-870.2998,-974.3301,-832.36035
180520.0,-1067.04,-870.4404,-974.4697,-832.5
180540.0,-1067.1797,-870.5801,-974.61035,-832.63965
180560.0,-1067.3203,-870.7197,-974.75,-832.7803
180580.0,-1067.46,-870.86035,-974.88965,-832.9199
180600.0,-1067.6006,-871.0,-975.0303,-833.0596
180620.0,-1067.7402,-871.13965,-975.1699,-833.2002
180640.0,-1067.8799,-871.2803,-975.3096,-833.33984
180660.0,-1068.0205,-871.4199,-975.4502,-833.48
180680.0,-1068.1602,-871.5596,-975.58984,-833.6206
180700.0,-1068.2998,-871.7002,-975.7295,-833.76025
180720.0,-1068.4404,-871.83984,-975.8701,-833.8999
180740.0,-1068.5801,-871.9795,-976.00977,-834.0405
180760.0,-1068.7197,-872.1201,-976.1494,-834.1802
180780.0,-1068.8604,-872.25977,-976.29004,-834.3198
180800.0,-1069.0,-872.3994,-976.4297,-834.4595
180820.0,-1069.1396,-872.54004,-976.5703,-834.6001
180840.0,-1069.2803,-872.6797,-976.70996,-834.73975
180860.0,-1069.4199,-872.8203,-976.8506,-834.8794
180880.0,-1069.5596,-872.95996,-976.99023,-835.02
180900.0,-1069.7002,-873.1006,-977.1299,-835.16016
180920.0,-1069.8398,-873.24023,-977.2705,-835.2998
180940.0,-1069.9795,-873.3799,-977.41016,-835.4404
180960.0,-1070.1201,-873.5205,-977.5498,-835.5801
180980.0,-1070.2598,-873.66016,-977.6904,-835.7197
181000.0,-1070.3994,-873.7998,-977.8301,-835.86035
181020.0,-1070.54,-873.9404,-977.9697,-836.0
181040.0,-1070.6797,-874.0801,-978.11035,-836.13965
181060.0,-1070.8203,-874.2197,-978.25,-836.2803
181080.0,-1070.96,-874.36035,-978.38965,-836.4199
181100.0,-1071.1006,-874.5,-978.5303,-836.5596
181120.0,-1071.2402,-874.63965,-978.6699,-836.7002
181140.0,-1071.3799,-874.7803,-978.8096,-836.83984
181160.0,-1071.5205,-874.9199,-978.9502,-836.98
181180.0,-1071.6602,-875.0596,-979.08984,-837.1206
181200.0,-1071.7998,-875.2002,-979.2295,-837.26025
181220.0,-1071.9404,-875.33984,-979.3701,-837.3999
181240.0,-1072.0801,-875.4795,-979.50977,-837.5405
181260.0,-1072.2197,-875.6201,-979.6494,-837.6802
181280.0,-1072.3604,-875.75977,-979.79004,-837.8198
181300.0,-1072.5,-875.8994,-979.9297,-837.9595
181320.0,-1072.6396,-876.04004,-980.0703,-838.1001
181340.0,-1072.7803,-876.1797,-980.20996,-838.23975
181360.0,-1072.9199,-876.3203,-980.3506,-838.3794
181380.0,-1073.0596,-876.45996,-980.49023,-838.52
181400.0,-1073.2002,-876.6006,-980.6299,-838.66016
181420.0,-1073.3398,-876.74023,-980.7705,-838.7998
181440.0,-1073.4795,-876.8799,-980.91016,-838.9404
181460.0,-1073.6201,-877.0205,-981.0498,-839.0801
181480.0,-1073.7598,-877.16016,-981.1904,-839.2197
181500.0,-1073.8994,-877.2998,-981.3301,-839.36035
181520.0,-1074.04,-877.4404,-981.4697,-839.5
181540.0,-1074.1797,-877.5801,-981.61035,-839.63965
181560.0,-1074.3203,-877.7197,-981.75,-839.7803
181580.0,-1074.46,-877.86035,-981.88965,-839.9199
181600.0,-1074.6006,-878.0,-982.0303,-840.0596
181620.0,-1074.7402,-878.13965,-982.1699,-840.2002
181640.0,-1074.8799,-878.2803,-982.3096,-840.33984
181660.0,-1075.0205,-878.4199,-982.4502,-840.48
181680.0,-1075.1602,-878.5596,-982.58984,-840.6206
181700.0,-1075.2998,-878.7002,-982.7295,-840.76025
181720.0,-1075.4404,-878.83984,-982.8701,-840.8999
181740.0,-1075.5801,-878.9795,-983.00977,-841.0405
181760.0,-1075.7197,-879.1201,-983.1494,-841.1802
181780.0,-1075.8604,-879.25977,-983.29004,-841.3198
181800.0,-1076.0,-879.3994,-983.4297,-841.4595
181820.0,-1076.1396,-879.54004,-983.5703,-841.6001
181840.0,-1076.2803,-879.6797,-983.70996,-841.73975
181860.0,-1076.4199,-879.8203,-983.8506,-841.8794
181880.0,-1076.5596,-879.95996,-983.99023,-842.02
181900.0,-1076.7002,-880.1006,-984.1299,-842.16016
181920.0,-1076.8398,-880.24023,-984.2705,-842.2998
181940.0,-1076.9795,-880.3799,-984.41016,-842.4404
181960.0,-1077.1201,-880.5205,-984.5498,-842.5801
181980.0,-1077.2598,-880.66016,-984.6904,-842.7197
182000.0,-1077.3994,-880.7998,-984.8301,-842.86035
182020.0,-1077.54,-880.9404,-984.9697,-843.0
182040.0,-1077.6797,-881.0801,-985.11035,-843.13965
182060.0,-1077.8203,-881.2197,-985.25,-843.2803
182080.0,-1077.96,-881.36035,-985.38965,-843.4199
182100.0,-1078.1006,-881.5,-985.5303,-843.5596
182120.0,-1078.2402,-881.63965,-985.6699,-843.7002
182140.0,-1078.3799,-881.7803,-985.8096,-843.83984
182160.0,-1078.5205,-881.9199,-985.9502,-843.98
182180.0,-1078.6602,-882.0596,-986.08984,-844.1206
182200.0,-1078.7998,-882.2002,-986.2295,-844.26025
182220.0,-1078.9404,-882.33984,-986.3701,-844.3999
182240.0,-1079.0801,-882.4795,-986.50977,-844.5405
182260.0,-1079.2197,-882.6201,-986.6494,-844.6802
182280.0,-1079.3604,-882.75977,-986.79004,-844.8198
182300.0,-1079.5,-882.8994,-986.9297,-844.9595
182320.0,-1079.6396,-883.04004,-987.0703,-845.1001
182340.0,-1079.7803,-883.1797,-987.20996,-845.23975
182360.0,-1079.9199,-883.3203,-987.3506,-845.3794
182380.0,-1080.0596,-883.45996,-987.49023,-845.52
182400.0,-1080.2002,-883.6006,-987.6299,-845.66016
182420.0,-1080.3398,-883.74023,-987.7705,-845.7998
182440.0,-1080.4795,-883.8799,-987.91016,-845.9404
182460.0,-1080.6201,-884.0205,-988.0498,-846.0801
182480.0,-1080.7598,-884.16016,-988.1904,-846.2197
182500.0,-1080.8994,-884.2998,-988.3301,-846.36035
182520.0,-1081.04,-884.4404,-988.4697,-846.5
182540.0,-1081.1797,-884.5801,-988.61035,-846.63965
182560.0,-1081.3203,-884.7197,-988.75,-846.7803
182580.0,-1081.46,-884.86035,-988.88965,-846.9199
182600.0,-1081.6006,-885.0,-989.0303,-847.0596
182620.0,-1081.7402,-885.13965,-989.1699,-847.2002
182640.0,-1081.8799,-885.2803,-989.3096,-847.33984
182660.0,-1082.0205,-885.4199,-989.4502,-847.4795
182680.0,-1082.1602,-885.5596,-989.58984,-847.6201
182700.0,-1082.2998,-885.7002,-989.7295,-847.75977
182720.0,-1082.4404,-885.83984,-989.8701,-847.8994
182740.0,-1082.5801,-885.9795,-990.00977,-848.04004
182760.0,-1082.7197,-886.1201,-990.1494,-848.1797
182780.0,-1082.8604,-886.25977,-990.29004,-848.3203
182800.0,-1083.0,-886.3994,-990.4297,-848.45996
182820.0,-1083.1396,-886.54004,-990.5703,-848.6006
182840.0,-1083.2803,-886.6797,-990.70996,-848.74023
182860.0,-1083.4199,-886.8203,-990.8506,-848.8799
182880.0,-1083.5596,-886.95996,-990.99023,-849.0205
182900.0,-1083.7002,-887.1006,-991.1299,-849.16016
182920.0,-1083.8398,-887.24023,-991.2705,-849.2998
182940.0,-1083.9795,-887.3799,-991.41016,-849.4404
182960.0,-1084.1201,-887.5205,-991.5498,-849.5801
182980.0,-1084.2598,-887.66016,-991.6904,-849.7197
183000.0,-1084.3994,-887.7998,-991.8301,-849.86035
183020.0,-1084.54,-887.9404,-991.9697,-850.0
183040.0,-1084.6797,-888.0801,-992.11035,-850.13965
183060.0,-1084.8203,-888.2197,-992.25,-850.2803
183080.0,-1084.96,-888.36035,-992.38965,-850.4199
183100.0,-1085.1006,-888.5,-992.5303,-850.5596
183120.0,-1085.2402,-888.63965,-992.6699,-850.7002
183140.0,-1085.3799,-888.7803,-992.8096,-850.83984
183160.0,-1085.5205,-888.9199,-992.9502,-850.9795
183180.0,-1085.6602,-889.0596,-993.08984,-851.1201
183200.0,-1085.7998,-889.2002,-993.2295,-851.25977
183220.0,-1085.9404,-889.33984,-993.3701,-851.3994
183240.0,-1086.0801,-889.4795,-993.50977,-851.54004
183260.0,-1086.2197,-889.6201,-993.6494,-851.6797
183280.0,-1086.3604,-889.75977,-993.79004,-851.8203
183300.0,-1086.5,-889.8994,-993.9297,-851.95996
183320.0,-1086.6396,-890.04004,-994.0703,-852.1006
183340.0,-1086.7803,-890.1797,-994.20996,-852.24023
183360.0,-1086.9199,-890.3203,-994.3506,-852.3799
183380.0,-1087.0596,-890.45996,-994.49023,-852.5205
183400.0,-1087.2002,-890.6006,-994.6299,-852.66016
183420.0,-1087.3398,-890.74023,-994.7705,-852.7998
183440.0,-1087.4795,-890.8799,-994.91016,-852.9404
183460.0,-1087.6201,-891.0205,-995.0498,-853.0801
183480.0,-1087.7598,-891.16016,-995.1904,-853.2197
183500.0,-1087.8994,-891.2998,-995.3301,-853.36035
183520.0,-1088.04,-891.4404,-995.4697,-853.5
183540.0,-1088.1797,-891.5801,-995.61035,-853.63965
183560.0,-1088.3203,-891.7197,-995.75,-853.7803
183580.0,-1088.46,-891.86035,-995.88965,-853.9199
183600.0,-1088.6006,-892.0,-996.0303,-854.0596
183620.0,-1088.7402,-892.13965,-996.1699,-854.2002
183640.0,-1088.8799,-892.2803,-996.3096,-854.33984
183660.0,-1089.0205,-892.4199,-996.4502,-854.4795
183680.0,-1089.1602,-892.5596,-996.58984,-854.6201
183700.0,-1089.2998,-892.7002,-996.7295,-854.75977
183720.0,-1089.4404,-892.83984,-996.8701,-854.8994
183740.0,-1089.5801,-892.9795,-997.00977,-855.04004
183760.0,-1089.7197,-893.1201,-997.1494,-855.1797
183780.0,-1089.8604,-893.25977,-997.29004,-855.3203
183800.0,-1090.0,-893.3994,-997.4297,-855.45996
183820.0,-1090.1396,-893.54004,-997.5703,-855.6006
183840.0,-1090.2803,-893.6797,-997.70996,-855.74023
183860.0,-1090.4199,-893.8203,-997.8506,-855.8799
183880.0,-1090.5596,-893.95996,-997.99023,-856.0205
183900.0,-1090.7002,-894.1006,-998.1299,-856.16016
183920.0,-1090.8398,-894.24023,-998.2705,-856.2998
183940.0,-1090.9795,-894.3799,-998.41016,-856.4404
183960.0,-1091.1201,-894.5205,-998.5498,-856.5801
183980.0,-1091.2598,-894.66016,-998.6904,-856.7197
184000.0,-1091.3994,-894.7998,-998.8301,-856.86035
184020.0,-1091.54,-894.9404,-998.9697,-857.0
184040.0,-1091.6797,-895.0801,-999.11035,-857.13965
184060.0,-1091.8203,-895.2197,-999.25,-857.2803
184080.0,-1091.96,-895.36035,-999.38965,-857.4199
184100.0,-1092.1006,-895.5,-999.5303,-857.5596
184120.0,-1092.2402,-895.63965,-999.6699,-857.7002
184140.0,-1092.3799,-895.7803,-999.8096,-857.83984
184160.0,-1092.5205,-895.9199,-999.9502,-857.9795
184180.0,-1092.6602,-896.0596,-1000.08984,-858.1201
184200.0,-1092.7998,-896.2002,-1000.2295,-858.25977
184220.0,-1092.9404,-896.33984,-1000.3701,-858.3994
184240.0,-1093.0801,-896.4795,-1000.50977,-858.54004
184260.0,-1093.2197,-896.6201,-1000.6494,-858.6797
184280.0,-1093.3604,-896.75977,-1000.79004,-858.8203
184300.0,-1093.5,-896.8994,-1000.9297,-858.95996
184320.0,-1093.6396,-897.04004,-1001.0703,-859.1006
184340.0,-1093.7803,-897.1797,-1001.20996,-859.24023
184360.0,-1093.9199,-897.3203,-1001.3506,-859.3799
184380.0,-1094.0596,-897.45996,-1001.49023,-859.5205
184400.0,-1094.2002,-897.6006,-1001.6299,-859.66016
184420.0,-1094.3398,-897.74023,-1001.7705,-859.7998
184440.0,-1094.4795,-897.8799,-1001.91016,-859.9404
184460.0,-1094.6201,-898.0205,-1002.0498,-860.0801
184480.0,-1094.7598,-898.16016,-1002.1904,-860.2197
184500.0,-1094.8994,-898.2998,-1002.3301,-860.36035
184520.0,-1095.04,-898.4404,-1002.4697,-860.5
184540.0,-1095.1797,-898.5801,-1002.61035,-860.63965
184560.0,-1095.3203,-898.7197,-1002.75,-860.7803
184580.0,-1095.46,-898.86035,-1002.88965,-860.9199
184600.0,-1095.6006,-899.0,-1003.0303,-861.0596
184620.0,-1095.7402,-899.13965,-1003.1699,-861.2002
184640.0,-1095.8799,-899.2803,-1003.3096,-861.33984
184660.0,-1096.0205,-899.4199,-1003.4502,-861.4795
184680.0,-1096.1602,-899.5596,-1003.58984,-861.6201
184700.0,-1096.2998,-899.7002,-1003.7295,-861.75977
184720.0,-1096.4404,-899.83984,-1003.8701,-861.8994
184740.0,-1096.5801,-899.9795,-1004.00977,-862.04004
184760.0,-1096.7197,-900.1201,-1004.1494,-862.1797
184780.0,-1096.8604,-900.25977,-1004.29004,-862.3203
184800.0,-1097.0,-900.3994,-1004.4297,-862.45996
184820.0,-1097.1396,-900.54004,-1004.5703,-862.6006
184840.0,-1097.2803,-900.6797,-1004.70996,-862.74023
184860.0,-1097.4199,-900.8203,-1004.8506,-862.8799
184880.0,-1097.5596,-900.95996,-1004.99023,-863.0205
184900.0,-1097.7002,-901.1006,-1005.1299,-863.16016
184920.0,-1097.8398,-901.24023,-1005.2705,-863.2998
184940.0,-1097.9795,-901.3799,-1005.41016,-863.4404
184960.0,-1098.1201,-901.5205,-1005.5498,-863.5801
184980.0,-1098.2598,-901.66016,-1005.6904,-863.7197
185000.0,-1098.3994,-901.7998,-1005.8301,-863.86035
185020.0,-1098.54,-901.9404,-1005.9697,-864.0
185040.0,-1098.6797,-902.0801,-1006.11035,-864.13965
185060.0,-1098.8203,-902.2197,-1006.25,-864.2803
185080.0,-1098.96,-902.36035,-1006.38965,-864.4199
185100.0,-1099.1006,-902.5,-1006.5303,-864.5596
185120.0,-1099.2402,-902.63965,-1006.6699,-864.7002
185140.0,-1099.3799,-902.7803,-1006.8096,-864.83984
185160.0,-1099.5205,-902.9199,-1006.9502,-864.9795
185180.0,-1099.6602,-903.0596,-1007.08984,-865.1201
185200.0,-1099.7998,-903.2002,-1007.2295,-865.25977
185220.0,-1099.9404,-903.33984,-1007.3701,-865.3994
185240.0,-1100.0801,-903.4795,-1007.50977,-865.54004
185260.0,-1100.2197,-903.6201,-1007.6494,-865.6797
185280.0,-1100.3604,-903.75977,-1007.79004,-865.8203
185300.0,-1100.5,-903.8994,-1007.9297,-865.95996
185320.0,-1100.6396,-904.04004,-1008.0703,-866.1006
185340.0,-1100.7803,-904.1797,-1008.20996,-866.24023
185360.0,-1100.9199,-904.3203,-1008.3506,-866.3799
